FromStratumID,FromSecondaryStratumID,FromStateClassID,FromAgeMin,FromStockTypeID,ToAgeMin,ToStockTypeID,StateAttributeTypeID,FlowTypeID,Multiplier
NA,NA,Forest: Pinyon/Juniper Group,29,Atmosphere,29,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0543
NA,NA,Forest: Pinyon/Juniper Group,29,Atmosphere,29,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3894
NA,NA,Forest: Pinyon/Juniper Group,30,Atmosphere,30,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0649
NA,NA,Forest: Pinyon/Juniper Group,30,Atmosphere,30,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3378
NA,NA,Forest: Pinyon/Juniper Group,30,Atmosphere,30,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1554
NA,NA,Forest: Pinyon/Juniper Group,30,Atmosphere,30,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0561
NA,NA,Forest: Pinyon/Juniper Group,30,Atmosphere,30,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3858
NA,NA,Forest: Pinyon/Juniper Group,31,Atmosphere,31,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0645
NA,NA,Forest: Pinyon/Juniper Group,31,Atmosphere,31,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3406
NA,NA,Forest: Pinyon/Juniper Group,31,Atmosphere,31,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1549
NA,NA,Forest: Pinyon/Juniper Group,31,Atmosphere,31,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0577
NA,NA,Forest: Pinyon/Juniper Group,31,Atmosphere,31,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3823
NA,NA,Forest: Pinyon/Juniper Group,32,Atmosphere,32,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.064
NA,NA,Forest: Pinyon/Juniper Group,32,Atmosphere,32,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3433
NA,NA,Forest: Pinyon/Juniper Group,32,Atmosphere,32,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1545
NA,NA,Forest: Pinyon/Juniper Group,32,Atmosphere,32,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0595
NA,NA,Forest: Pinyon/Juniper Group,32,Atmosphere,32,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3787
NA,NA,Forest: Pinyon/Juniper Group,33,Atmosphere,33,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0635
NA,NA,Forest: Pinyon/Juniper Group,33,Atmosphere,33,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.346
NA,NA,Forest: Pinyon/Juniper Group,33,Atmosphere,33,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1542
NA,NA,Forest: Pinyon/Juniper Group,33,Atmosphere,33,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0611
NA,NA,Forest: Pinyon/Juniper Group,33,Atmosphere,33,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3752
NA,NA,Forest: Pinyon/Juniper Group,34,Atmosphere,34,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0631
NA,NA,Forest: Pinyon/Juniper Group,34,Atmosphere,34,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3485
NA,NA,Forest: Pinyon/Juniper Group,34,Atmosphere,34,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1539
NA,NA,Forest: Pinyon/Juniper Group,34,Atmosphere,34,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0627
NA,NA,Forest: Pinyon/Juniper Group,34,Atmosphere,34,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3718
NA,NA,Forest: Pinyon/Juniper Group,35,Atmosphere,35,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0626
NA,NA,Forest: Pinyon/Juniper Group,35,Atmosphere,35,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3511
NA,NA,Forest: Pinyon/Juniper Group,35,Atmosphere,35,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1537
NA,NA,Forest: Pinyon/Juniper Group,35,Atmosphere,35,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0643
NA,NA,Forest: Pinyon/Juniper Group,35,Atmosphere,35,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3683
NA,NA,Forest: Pinyon/Juniper Group,36,Atmosphere,36,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0622
NA,NA,Forest: Pinyon/Juniper Group,36,Atmosphere,36,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3535
NA,NA,Forest: Pinyon/Juniper Group,36,Atmosphere,36,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1535
NA,NA,Forest: Pinyon/Juniper Group,36,Atmosphere,36,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0658
NA,NA,Forest: Pinyon/Juniper Group,36,Atmosphere,36,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.365
NA,NA,Forest: Pinyon/Juniper Group,37,Atmosphere,37,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0618
NA,NA,Forest: Pinyon/Juniper Group,37,Atmosphere,37,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3559
NA,NA,Forest: Pinyon/Juniper Group,37,Atmosphere,37,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1533
NA,NA,Forest: Pinyon/Juniper Group,37,Atmosphere,37,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0672
NA,NA,Forest: Pinyon/Juniper Group,37,Atmosphere,37,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3617
NA,NA,Forest: Pinyon/Juniper Group,38,Atmosphere,38,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0614
NA,NA,Forest: Pinyon/Juniper Group,38,Atmosphere,38,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3582
NA,NA,Forest: Pinyon/Juniper Group,38,Atmosphere,38,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1533
NA,NA,Forest: Pinyon/Juniper Group,38,Atmosphere,38,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0686
NA,NA,Forest: Pinyon/Juniper Group,38,Atmosphere,38,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3585
NA,NA,Forest: Pinyon/Juniper Group,39,Atmosphere,39,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.061
NA,NA,Forest: Pinyon/Juniper Group,39,Atmosphere,39,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3606
NA,NA,Forest: Pinyon/Juniper Group,39,Atmosphere,39,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1532
NA,NA,Forest: Pinyon/Juniper Group,39,Atmosphere,39,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0699
NA,NA,Forest: Pinyon/Juniper Group,39,Atmosphere,39,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3553
NA,NA,Forest: Pinyon/Juniper Group,40,Atmosphere,40,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0606
NA,NA,Forest: Pinyon/Juniper Group,40,Atmosphere,40,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3628
NA,NA,Forest: Pinyon/Juniper Group,40,Atmosphere,40,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1532
NA,NA,Forest: Pinyon/Juniper Group,40,Atmosphere,40,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0712
NA,NA,Forest: Pinyon/Juniper Group,40,Atmosphere,40,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3522
NA,NA,Forest: Pinyon/Juniper Group,41,Atmosphere,41,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0602
NA,NA,Forest: Pinyon/Juniper Group,41,Atmosphere,41,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.365
NA,NA,Forest: Pinyon/Juniper Group,41,Atmosphere,41,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1533
NA,NA,Forest: Pinyon/Juniper Group,41,Atmosphere,41,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0723
NA,NA,Forest: Pinyon/Juniper Group,41,Atmosphere,41,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3491
NA,NA,Forest: Pinyon/Juniper Group,42,Atmosphere,42,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0599
NA,NA,Forest: Pinyon/Juniper Group,42,Atmosphere,42,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3672
NA,NA,Forest: Pinyon/Juniper Group,42,Atmosphere,42,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1533
NA,NA,Forest: Pinyon/Juniper Group,42,Atmosphere,42,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0734
NA,NA,Forest: Pinyon/Juniper Group,42,Atmosphere,42,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3462
NA,NA,Forest: Pinyon/Juniper Group,43,Atmosphere,43,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0595
NA,NA,Forest: Pinyon/Juniper Group,43,Atmosphere,43,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3693
NA,NA,Forest: Pinyon/Juniper Group,43,Atmosphere,43,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1535
NA,NA,Forest: Pinyon/Juniper Group,43,Atmosphere,43,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0744
NA,NA,Forest: Pinyon/Juniper Group,43,Atmosphere,43,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3432
NA,NA,Forest: Pinyon/Juniper Group,44,Atmosphere,44,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0592
NA,NA,Forest: Pinyon/Juniper Group,44,Atmosphere,44,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3715
NA,NA,Forest: Pinyon/Juniper Group,44,Atmosphere,44,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1536
NA,NA,Forest: Pinyon/Juniper Group,44,Atmosphere,44,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0754
NA,NA,Forest: Pinyon/Juniper Group,44,Atmosphere,44,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3404
NA,NA,Forest: Pinyon/Juniper Group,45,Atmosphere,45,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0588
NA,NA,Forest: Pinyon/Juniper Group,45,Atmosphere,45,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3735
NA,NA,Forest: Pinyon/Juniper Group,45,Atmosphere,45,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1538
NA,NA,Forest: Pinyon/Juniper Group,45,Atmosphere,45,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0762
NA,NA,Forest: Pinyon/Juniper Group,45,Atmosphere,45,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3377
NA,NA,Forest: Pinyon/Juniper Group,46,Atmosphere,46,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0585
NA,NA,Forest: Pinyon/Juniper Group,46,Atmosphere,46,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3756
NA,NA,Forest: Pinyon/Juniper Group,46,Atmosphere,46,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1539
NA,NA,Forest: Pinyon/Juniper Group,46,Atmosphere,46,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.077
NA,NA,Forest: Pinyon/Juniper Group,46,Atmosphere,46,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.335
NA,NA,Forest: Pinyon/Juniper Group,47,Atmosphere,47,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0582
NA,NA,Forest: Pinyon/Juniper Group,47,Atmosphere,47,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3776
NA,NA,Forest: Pinyon/Juniper Group,47,Atmosphere,47,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1542
NA,NA,Forest: Pinyon/Juniper Group,47,Atmosphere,47,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0776
NA,NA,Forest: Pinyon/Juniper Group,47,Atmosphere,47,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3324
NA,NA,Forest: Pinyon/Juniper Group,48,Atmosphere,48,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0579
NA,NA,Forest: Pinyon/Juniper Group,48,Atmosphere,48,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3796
NA,NA,Forest: Pinyon/Juniper Group,48,Atmosphere,48,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1544
NA,NA,Forest: Pinyon/Juniper Group,48,Atmosphere,48,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0782
NA,NA,Forest: Pinyon/Juniper Group,48,Atmosphere,48,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.33
NA,NA,Forest: Pinyon/Juniper Group,49,Atmosphere,49,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0576
NA,NA,Forest: Pinyon/Juniper Group,49,Atmosphere,49,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.3815
NA,NA,Forest: Pinyon/Juniper Group,49,Atmosphere,49,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1547
NA,NA,Forest: Pinyon/Juniper Group,49,Atmosphere,49,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0786
NA,NA,Forest: Pinyon/Juniper Group,49,Atmosphere,49,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3276
NA,NA,Forest: Pinyon/Juniper Group,50,Atmosphere,50,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0616
NA,NA,Forest: Pinyon/Juniper Group,50,Atmosphere,50,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.368
NA,NA,Forest: Pinyon/Juniper Group,50,Atmosphere,50,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1493
NA,NA,Forest: Pinyon/Juniper Group,50,Atmosphere,50,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.1213
NA,NA,Forest: Pinyon/Juniper Group,50,Atmosphere,50,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.2998
NA,NA,Forest: Pinyon/Juniper Group,51,Atmosphere,51,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0523
NA,NA,Forest: Pinyon/Juniper Group,51,Atmosphere,51,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4032
NA,NA,Forest: Pinyon/Juniper Group,51,Atmosphere,51,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,51,Atmosphere,51,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0721
NA,NA,Forest: Pinyon/Juniper Group,51,Atmosphere,51,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3127
NA,NA,Forest: Pinyon/Juniper Group,52,Atmosphere,52,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0526
NA,NA,Forest: Pinyon/Juniper Group,52,Atmosphere,52,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4029
NA,NA,Forest: Pinyon/Juniper Group,52,Atmosphere,52,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1595
NA,NA,Forest: Pinyon/Juniper Group,52,Atmosphere,52,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.073
NA,NA,Forest: Pinyon/Juniper Group,52,Atmosphere,52,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.312
NA,NA,Forest: Pinyon/Juniper Group,53,Atmosphere,53,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0525
NA,NA,Forest: Pinyon/Juniper Group,53,Atmosphere,53,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.404
NA,NA,Forest: Pinyon/Juniper Group,53,Atmosphere,53,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,53,Atmosphere,53,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0719
NA,NA,Forest: Pinyon/Juniper Group,53,Atmosphere,53,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3119
NA,NA,Forest: Pinyon/Juniper Group,54,Atmosphere,54,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0527
NA,NA,Forest: Pinyon/Juniper Group,54,Atmosphere,54,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4044
NA,NA,Forest: Pinyon/Juniper Group,54,Atmosphere,54,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,54,Atmosphere,54,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0718
NA,NA,Forest: Pinyon/Juniper Group,54,Atmosphere,54,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3115
NA,NA,Forest: Pinyon/Juniper Group,55,Atmosphere,55,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0528
NA,NA,Forest: Pinyon/Juniper Group,55,Atmosphere,55,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4047
NA,NA,Forest: Pinyon/Juniper Group,55,Atmosphere,55,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,55,Atmosphere,55,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0717
NA,NA,Forest: Pinyon/Juniper Group,55,Atmosphere,55,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3111
NA,NA,Forest: Pinyon/Juniper Group,56,Atmosphere,56,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0532
NA,NA,Forest: Pinyon/Juniper Group,56,Atmosphere,56,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4043
NA,NA,Forest: Pinyon/Juniper Group,56,Atmosphere,56,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1594
NA,NA,Forest: Pinyon/Juniper Group,56,Atmosphere,56,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0727
NA,NA,Forest: Pinyon/Juniper Group,56,Atmosphere,56,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3104
NA,NA,Forest: Pinyon/Juniper Group,57,Atmosphere,57,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0531
NA,NA,Forest: Pinyon/Juniper Group,57,Atmosphere,57,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4054
NA,NA,Forest: Pinyon/Juniper Group,57,Atmosphere,57,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,57,Atmosphere,57,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0715
NA,NA,Forest: Pinyon/Juniper Group,57,Atmosphere,57,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3103
NA,NA,Forest: Pinyon/Juniper Group,58,Atmosphere,58,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0532
NA,NA,Forest: Pinyon/Juniper Group,58,Atmosphere,58,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4057
NA,NA,Forest: Pinyon/Juniper Group,58,Atmosphere,58,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1596
NA,NA,Forest: Pinyon/Juniper Group,58,Atmosphere,58,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0714
NA,NA,Forest: Pinyon/Juniper Group,58,Atmosphere,58,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.31
NA,NA,Forest: Pinyon/Juniper Group,59,Atmosphere,59,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0534
NA,NA,Forest: Pinyon/Juniper Group,59,Atmosphere,59,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.406
NA,NA,Forest: Pinyon/Juniper Group,59,Atmosphere,59,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,59,Atmosphere,59,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0713
NA,NA,Forest: Pinyon/Juniper Group,59,Atmosphere,59,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3096
NA,NA,Forest: Pinyon/Juniper Group,60,Atmosphere,60,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0535
NA,NA,Forest: Pinyon/Juniper Group,60,Atmosphere,60,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4063
NA,NA,Forest: Pinyon/Juniper Group,60,Atmosphere,60,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1596
NA,NA,Forest: Pinyon/Juniper Group,60,Atmosphere,60,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0713
NA,NA,Forest: Pinyon/Juniper Group,60,Atmosphere,60,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3093
NA,NA,Forest: Pinyon/Juniper Group,61,Atmosphere,61,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0536
NA,NA,Forest: Pinyon/Juniper Group,61,Atmosphere,61,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4066
NA,NA,Forest: Pinyon/Juniper Group,61,Atmosphere,61,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,61,Atmosphere,61,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0712
NA,NA,Forest: Pinyon/Juniper Group,61,Atmosphere,61,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3089
NA,NA,Forest: Pinyon/Juniper Group,62,Atmosphere,62,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.0536
NA,NA,Forest: Pinyon/Juniper Group,62,Atmosphere,62,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4076
NA,NA,Forest: Pinyon/Juniper Group,62,Atmosphere,62,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1599
NA,NA,Forest: Pinyon/Juniper Group,62,Atmosphere,62,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0701
NA,NA,Forest: Pinyon/Juniper Group,62,Atmosphere,62,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3089
NA,NA,Forest: Pinyon/Juniper Group,63,Atmosphere,63,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.053900000000000003
NA,NA,Forest: Pinyon/Juniper Group,63,Atmosphere,63,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4071
NA,NA,Forest: Pinyon/Juniper Group,63,Atmosphere,63,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1597
NA,NA,Forest: Pinyon/Juniper Group,63,Atmosphere,63,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.0711
NA,NA,Forest: Pinyon/Juniper Group,63,Atmosphere,63,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3082
NA,NA,Forest: Pinyon/Juniper Group,64,Atmosphere,64,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.053900000000000003
NA,NA,Forest: Pinyon/Juniper Group,64,Atmosphere,64,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.408
NA,NA,Forest: Pinyon/Juniper Group,64,Atmosphere,64,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1599
NA,NA,Forest: Pinyon/Juniper Group,64,Atmosphere,64,Biomass: Merchantable,Net Growth,Net Growth: Atmosphere -> Merchantable,0.07
NA,NA,Forest: Pinyon/Juniper Group,64,Atmosphere,64,Biomass: Other Wood,Net Growth,Net Growth: Atmosphere -> Other Wood,0.3082
NA,NA,Forest: Pinyon/Juniper Group,65,Atmosphere,65,Biomass: Coarse Root,Net Growth,Net Growth: Atmosphere -> Coarse Roots,0.054
NA,NA,Forest: Pinyon/Juniper Group,65,Atmosphere,65,Biomass: Fine Root,Net Growth,Net Growth: Atmosphere -> Fine Roots,0.4082
NA,NA,Forest: Pinyon/Juniper Group,65,Atmosphere,65,Biomass: Foliage,Net Growth,Net Growth: Atmosphere -> Foliage,0.1599
