SecondaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionTypeID
Siskiyou,Management: Forest Clearcut,Forest Harvest,2006,2006,600,Iteration and Timestep,300,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2007,2007,700,Iteration and Timestep,350,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2008,2008,1200,Iteration and Timestep,600,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2009,2009,400,Iteration and Timestep,200,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2010,2010,200,Iteration and Timestep,100,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2011,2011,800,Iteration and Timestep,400,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2012,2012,900,Iteration and Timestep,450,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2013,2013,1100,Iteration and Timestep,550,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2014,2014,300,Iteration and Timestep,150,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2015,2015,200,Iteration and Timestep,100,Normal
Siskiyou,Management: Forest Clearcut,Forest Harvest,2016,2016,600,Iteration and Timestep,300,Normal
Solano,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Solano,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,1999,1999,200,Iteration and Timestep,100,Normal
Sonoma,Management: Forest Clearcut,Forest Harvest,2000,2000,100,Iteration and Timestep,50,Normal
Sonoma,Management: Forest Clearcut,Forest Harvest,2001,2001,300,Iteration and Timestep,150,Normal
Sonoma,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Sonoma,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2004,2004,300,Iteration and Timestep,150,Normal
Sonoma,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Sonoma,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Stanislaus,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Sutter,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2001,2001,100,Iteration and Timestep,50,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2002,2002,200,Iteration and Timestep,100,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2003,2003,400,Iteration and Timestep,200,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2004,2004,200,Iteration and Timestep,100,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2006,2006,300,Iteration and Timestep,150,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2007,2007,100,Iteration and Timestep,50,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2009,2009,800,Iteration and Timestep,400,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2012,2012,100,Iteration and Timestep,50,Normal
Tehama,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Tehama,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Trinity,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Trinity,Management: Forest Clearcut,Forest Harvest,2000,2000,100,Iteration and Timestep,50,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2001,2001,600,Iteration and Timestep,300,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2003,2003,200,Iteration and Timestep,100,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2004,2004,200,Iteration and Timestep,100,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2005,2005,400,Iteration and Timestep,200,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2006,2006,400,Iteration and Timestep,200,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2007,2007,400,Iteration and Timestep,200,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2008,2008,900,Iteration and Timestep,450,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2009,2009,300,Iteration and Timestep,150,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2010,2010,2600,Iteration and Timestep,1300,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2011,2011,500,Iteration and Timestep,250,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Trinity,Management: Forest Clearcut,Forest Harvest,2013,2013,600,Iteration and Timestep,300,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2014,2014,100,Iteration and Timestep,50,Normal
Trinity,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Trinity,Management: Forest Clearcut,Forest Harvest,2016,2016,200,Iteration and Timestep,100,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2004,2004,300,Iteration and Timestep,150,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2005,2005,700,Iteration and Timestep,350,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2006,2006,200,Iteration and Timestep,100,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2009,2009,200,Iteration and Timestep,100,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2010,2010,200,Iteration and Timestep,100,Normal
Tulare,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Tulare,Management: Forest Clearcut,Forest Harvest,2016,2016,100,Iteration and Timestep,50,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2000,2000,200,Iteration and Timestep,100,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2001,2001,600,Iteration and Timestep,300,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2002,2002,100,Iteration and Timestep,50,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2003,2003,2300,Iteration and Timestep,1150,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2004,2004,700,Iteration and Timestep,350,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2005,2005,400,Iteration and Timestep,200,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2006,2006,400,Iteration and Timestep,200,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2007,2007,600,Iteration and Timestep,300,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2011,2011,200,Iteration and Timestep,100,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2012,2012,100,Iteration and Timestep,50,Normal
Tuolumne,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Tuolumne,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Ventura,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Ventura,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2000,2000,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2001,2001,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2003,2003,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2004,2004,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2005,2005,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2007,2007,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2008,2008,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2010,2010,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Yolo,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,1999,1999,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2000,2000,300,Iteration and Timestep,150,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2001,2001,600,Iteration and Timestep,300,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2002,2002,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2003,2003,100,Iteration and Timestep,50,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2004,2004,200,Iteration and Timestep,100,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2005,2005,600,Iteration and Timestep,300,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2006,2006,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2007,2007,300,Iteration and Timestep,150,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2008,2008,100,Iteration and Timestep,50,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2009,2009,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2010,2010,100,Iteration and Timestep,50,Normal
Yuba,Management: Forest Clearcut,Forest Harvest,2011,2011,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2012,2012,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2013,2013,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2014,2014,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2015,2015,0,Iteration and Timestep,NA,NA
Yuba,Management: Forest Clearcut,Forest Harvest,2016,2016,0,Iteration and Timestep,NA,NA
