Timestep,StratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Amount
2005,Idaho Batholith,Insect: High Severity,Insect,2005,2005,3600
2005,Middle Rockies,Insect: High Severity,Insect,2005,2005,16400
2005,Wyoming Basin,Insect: High Severity,Insect,2005,2005,1300
2005,Wasatch and Uinta Mountains,Insect: High Severity,Insect,2005,2005,2400
2005,Colorado Plateaus,Insect: High Severity,Insect,2005,2005,0
2005,Southern Rockies,Insect: High Severity,Insect,2005,2005,17800
2005,Arizona/New Mexico Plateau,Insect: High Severity,Insect,2005,2005,600
2005,Arizona/New Mexico Mountains,Insect: High Severity,Insect,2005,2005,1900
2005,Chihuahuan Deserts,Insect: High Severity,Insect,2005,2005,0
2005,High Plains,Insect: High Severity,Insect,2005,2005,0
2005,Southwestern Tablelands,Insect: High Severity,Insect,2005,2005,0
2005,Central Great Plains,Insect: High Severity,Insect,2005,2005,0
2005,Flint Hills,Insect: High Severity,Insect,2005,2005,0
2005,Cross Timbers,Insect: High Severity,Insect,2005,2005,0
2005,Edwards Plateau,Insect: High Severity,Insect,2005,2005,0
2005,Southern Texas Plains,Insect: High Severity,Insect,2005,2005,0
2005,Texas Blackland Prairies,Insect: High Severity,Insect,2005,2005,0
2005,East Central Texas Plains,Insect: High Severity,Insect,2005,2005,0
2005,Western Gulf Coastal Plain,Insect: High Severity,Insect,2005,2005,0
2005,South Central Plains,Insect: High Severity,Insect,2005,2005,0
2005,Ouachita Mountains,Insect: High Severity,Insect,2005,2005,0
2005,Arkansas Valley,Insect: High Severity,Insect,2005,2005,0
2005,Boston Mountains,Insect: High Severity,Insect,2005,2005,0
2005,Ozark Highlands,Insect: High Severity,Insect,2005,2005,0
2005,Central Irregular Plains,Insect: High Severity,Insect,2005,2005,0
2005,Canadian Rockies,Insect: High Severity,Insect,2005,2005,200
2005,Northwestern Glaciated Plains,Insect: High Severity,Insect,2005,2005,0
2005,Northwestern Great Plains,Insect: High Severity,Insect,2005,2005,0
2005,Nebraska Sand Hills,Insect: High Severity,Insect,2005,2005,0
2005,Piedmont,Insect: High Severity,Insect,2005,2005,300
2005,Northern Glaciated Plains,Insect: High Severity,Insect,2005,2005,0
2005,Western Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
2005,Lake Agassiz Plain,Insect: High Severity,Insect,2005,2005,0
2005,Northern Minnesota Wetlands,Insect: High Severity,Insect,2005,2005,0
2005,Northern Lakes and Forests,Insect: High Severity,Insect,2005,2005,0
2005,North Central Hardwood Forests,Insect: High Severity,Insect,2005,2005,0
2005,Driftless Area,Insect: High Severity,Insect,2005,2005,0
2005,Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2005,2005,0
2005,Central Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
2005,Eastern Corn Belt Plains,Insect: High Severity,Insect,2005,2005,0
2005,Southern Michigan/Northern Indiana Drift Plains,Insect: High Severity,Insect,2005,2005,0
2005,Huron/Erie Lake Plains,Insect: High Severity,Insect,2005,2005,0
2005,Northeastern Highlands,Insect: High Severity,Insect,2005,2005,51800
2005,Northeastern Coastal Zone,Insect: High Severity,Insect,2005,2005,61500
2005,Northern Allegheny Plateau,Insect: High Severity,Insect,2005,2005,1100
2005,Erie Drift Plain,Insect: High Severity,Insect,2005,2005,0
2005,North Central Appalachians,Insect: High Severity,Insect,2005,2005,0
2005,Middle Atlantic Coastal Plain,Insect: High Severity,Insect,2005,2005,0
2005,Northern Piedmont,Insect: High Severity,Insect,2005,2005,0
2005,Southeastern Plains,Insect: High Severity,Insect,2005,2005,0
2005,Blue Ridge,Insect: High Severity,Insect,2005,2005,1300
2005,Ridge and Valley,Insect: High Severity,Insect,2005,2005,400
2005,Southwestern Appalachians,Insect: High Severity,Insect,2005,2005,0
2005,Central Appalachians,Insect: High Severity,Insect,2005,2005,0
2005,Western Allegheny Plateau,Insect: High Severity,Insect,2005,2005,0
2005,Interior Plateau,Insect: High Severity,Insect,2005,2005,0
2005,Interior River Valleys and Hills,Insect: High Severity,Insect,2005,2005,0
2005,Mississippi Alluvial Plain,Insect: High Severity,Insect,2005,2005,0
2005,Mississippi Valley Loess Plains,Insect: High Severity,Insect,2005,2005,0
2005,Southern Coastal Plain,Insect: High Severity,Insect,2005,2005,0
2005,Southern Florida Coastal Plain,Insect: High Severity,Insect,2005,2005,0
2005,North Cascades,Insect: High Severity,Insect,2005,2005,40800
2005,Klamath Mountains/California High North Coast Range,Insect: High Severity,Insect,2005,2005,1100
2005,Madrean Archipelago,Insect: High Severity,Insect,2005,2005,0
2005,Northern Basin and Range,Insect: High Severity,Insect,2005,2005,0
2005,Sonoran Basin and Range,Insect: High Severity,Insect,2005,2005,0
2005,Acadian Plains and Hills,Insect: High Severity,Insect,2005,2005,1300
2005,Eastern Great Lakes Lowlands,Insect: High Severity,Insect,2005,2005,4200
2005,Atlantic Coastal Pine Barrens,Insect: High Severity,Insect,2005,2005,3800
2005,Southern California/Northern Baja Coast,Insect: High Severity,Insect,2005,2005,0
2006,Coast Range,Insect: High Severity,Insect,2006,2006,4400
2006,Puget Lowland,Insect: High Severity,Insect,2006,2006,0
2006,Willamette Valley,Insect: High Severity,Insect,2006,2006,0
2006,Cascades,Insect: High Severity,Insect,2006,2006,7400
2006,Sierra Nevada,Insect: High Severity,Insect,2006,2006,7200
2006,Central California Foothills and Coastal Mountains,Insect: High Severity,Insect,2006,2006,1500
2006,Central California Valley,Insect: High Severity,Insect,2006,2006,0
2006,Southern California Mountains,Insect: High Severity,Insect,2006,2006,14800
2006,Eastern Cascades Slopes and Foothills,Insect: High Severity,Insect,2006,2006,16000
2006,Columbia Plateau,Insect: High Severity,Insect,2006,2006,0
2006,Blue Mountains,Insect: High Severity,Insect,2006,2006,300
2006,Snake River Plain,Insect: High Severity,Insect,2006,2006,0
2006,Central Basin and Range,Insect: High Severity,Insect,2006,2006,0
2006,Mojave Basin and Range,Insect: High Severity,Insect,2006,2006,0
2006,Northern Rockies,Insect: High Severity,Insect,2006,2006,1600
2006,Idaho Batholith,Insect: High Severity,Insect,2006,2006,400
2006,Middle Rockies,Insect: High Severity,Insect,2006,2006,2900
2006,Wyoming Basin,Insect: High Severity,Insect,2006,2006,0
2006,Wasatch and Uinta Mountains,Insect: High Severity,Insect,2006,2006,0
2006,Colorado Plateaus,Insect: High Severity,Insect,2006,2006,0
2006,Southern Rockies,Insect: High Severity,Insect,2006,2006,51400
2006,Arizona/New Mexico Plateau,Insect: High Severity,Insect,2006,2006,300
2006,Arizona/New Mexico Mountains,Insect: High Severity,Insect,2006,2006,800
2006,Chihuahuan Deserts,Insect: High Severity,Insect,2006,2006,0
2006,High Plains,Insect: High Severity,Insect,2006,2006,0
2006,Southwestern Tablelands,Insect: High Severity,Insect,2006,2006,0
2006,Central Great Plains,Insect: High Severity,Insect,2006,2006,0
2006,Flint Hills,Insect: High Severity,Insect,2006,2006,0
2006,Cross Timbers,Insect: High Severity,Insect,2006,2006,0
2006,Edwards Plateau,Insect: High Severity,Insect,2006,2006,0
2006,Southern Texas Plains,Insect: High Severity,Insect,2006,2006,0
2006,Texas Blackland Prairies,Insect: High Severity,Insect,2006,2006,0
2006,East Central Texas Plains,Insect: High Severity,Insect,2006,2006,0
2006,Western Gulf Coastal Plain,Insect: High Severity,Insect,2006,2006,0
2006,South Central Plains,Insect: High Severity,Insect,2006,2006,0
2006,Ouachita Mountains,Insect: High Severity,Insect,2006,2006,0
2006,Arkansas Valley,Insect: High Severity,Insect,2006,2006,0
2006,Boston Mountains,Insect: High Severity,Insect,2006,2006,0
2006,Ozark Highlands,Insect: High Severity,Insect,2006,2006,0
2006,Central Irregular Plains,Insect: High Severity,Insect,2006,2006,0
2006,Canadian Rockies,Insect: High Severity,Insect,2006,2006,300
2006,Northwestern Glaciated Plains,Insect: High Severity,Insect,2006,2006,0
2006,Northwestern Great Plains,Insect: High Severity,Insect,2006,2006,0
2006,Nebraska Sand Hills,Insect: High Severity,Insect,2006,2006,0
2006,Piedmont,Insect: High Severity,Insect,2006,2006,0
2006,Northern Glaciated Plains,Insect: High Severity,Insect,2006,2006,0
2006,Western Corn Belt Plains,Insect: High Severity,Insect,2006,2006,0
2006,Lake Agassiz Plain,Insect: High Severity,Insect,2006,2006,0
2006,Northern Minnesota Wetlands,Insect: High Severity,Insect,2006,2006,0
2006,Northern Lakes and Forests,Insect: High Severity,Insect,2006,2006,0
2006,North Central Hardwood Forests,Insect: High Severity,Insect,2006,2006,0
2006,Driftless Area,Insect: High Severity,Insect,2006,2006,0
2006,Southeastern Wisconsin Till Plains,Insect: High Severity,Insect,2006,2006,0
